id,line_id,point_id,lat,lon
664,0,664,38.5287733800,-111.7465630000
665,0,665,38.5287550800,-111.7465390000
666,0,666,38.5287367700,-111.7465390000
667,0,667,38.5287184600,-111.7465390000
668,0,668,38.5287001400,-111.7465390000
669,0,669,38.5286818400,-111.7465160000
670,0,670,38.5286635300,-111.7465160000
671,0,671,38.5286452200,-111.7465160000
672,0,672,38.5286452200,-111.7465160000
673,0,673,38.5286269200,-111.7464930000
674,0,674,38.5286086200,-111.7464690000
675,0,675,38.5285903200,-111.7464460000
676,0,676,38.5285903300,-111.7464230000
677,0,677,38.5285720300,-111.7463990000
678,0,678,38.5285537300,-111.7463760000
679,0,679,38.5285537300,-111.7463760000
680,0,680,38.5285537400,-111.7463530000
681,0,681,38.5285354400,-111.7463290000
682,0,682,38.5285354500,-111.7463060000
683,0,683,38.5285354600,-111.7462830000
684,0,684,38.5285171600,-111.7462590000
685,0,685,38.5285171700,-111.7462360000
686,0,686,38.5285171800,-111.7462130000
687,0,687,38.5285172000,-111.7461890000
688,0,688,38.5284988900,-111.7461660000
689,0,689,38.5284989100,-111.7461430000
690,0,690,38.5284989200,-111.7461190000
691,0,691,38.5284806200,-111.7460960000
692,0,692,38.5284806300,-111.7460730000
693,0,693,38.5284806300,-111.7460730000
694,0,694,38.5284623200,-111.7460730000
695,0,695,38.5284440100,-111.7460490000
696,0,696,38.5284257000,-111.7460490000
697,0,697,38.5284073900,-111.7460490000
698,0,698,38.5283890800,-111.7460490000
699,0,699,38.5283707800,-111.7460260000
700,0,700,38.5283524600,-111.7460260000
701,0,701,38.5283341500,-111.7460260000
702,0,702,38.5283158400,-111.7460260000
703,0,703,38.5282975400,-111.7460030000
704,0,704,38.5282792300,-111.7460030000
705,0,705,38.5282792300,-111.7460030000
706,0,706,38.5282609100,-111.7460030000
707,0,707,38.5282426100,-111.7459790000
708,0,708,38.5282243000,-111.7459790000
709,0,709,38.5282059900,-111.7459790000
710,0,710,38.5281876900,-111.7459560000
711,0,711,38.5281693700,-111.7459560000
712,0,712,38.5281693700,-111.7459560000
713,0,713,38.5281693800,-111.7459330000
714,0,714,38.5281877100,-111.7459090000
715,0,715,38.5281877200,-111.7458860000
716,0,716,38.5281877300,-111.7458630000
717,0,717,38.5282060600,-111.7458390000
718,0,718,38.5282060700,-111.7458160000
719,0,719,38.5282243900,-111.7457930000
720,0,720,38.5282244000,-111.7457700000
721,0,721,38.5282244200,-111.7457460000
722,0,722,38.5282427400,-111.7457230000
723,0,723,38.5282427500,-111.7457000000
724,0,724,38.5282427500,-111.7457000000
725,0,725,38.5282427600,-111.7456760000
726,0,726,38.5282610900,-111.7456530000
727,0,727,38.5282611000,-111.7456300000
728,0,728,38.5282611100,-111.7456060000
729,0,729,38.5282611200,-111.7455830000
730,0,730,38.5282794500,-111.7455600000
731,0,731,38.5282794600,-111.7455360000
732,0,732,38.5282794700,-111.7455130000
733,0,733,38.5282794700,-111.7455130000
734,0,734,38.5282794800,-111.7454900000
735,0,735,38.5282794900,-111.7454670000
736,0,736,38.5282795000,-111.7454430000
737,0,737,38.5282612000,-111.7454200000
738,0,738,38.5282612100,-111.7453970000
739,0,739,38.5282612300,-111.7453730000
740,0,740,38.5282612400,-111.7453500000
741,0,741,38.5282612500,-111.7453270000
742,0,742,38.5282612600,-111.7453030000
743,0,743,38.5282612700,-111.7452800000
744,0,744,38.5282612800,-111.7452570000
745,0,745,38.5282429800,-111.7452330000
746,0,746,38.5282429900,-111.7452100000
747,0,747,38.5282430100,-111.7451870000
748,0,748,38.5282430200,-111.7451630000
749,0,749,38.5282430300,-111.7451400000
750,0,750,38.5282430300,-111.7451400000
751,0,751,38.5282247300,-111.7451170000
752,0,752,38.5282247400,-111.7450930000
753,0,753,38.5282064400,-111.7450700000
754,0,754,38.5282064500,-111.7450470000
755,0,755,38.5281881500,-111.7450240000
756,0,756,38.5281881600,-111.7450000000
757,0,757,38.5281698600,-111.7449770000
758,0,758,38.5281698700,-111.7449540000
759,0,759,38.5281515700,-111.7449300000
760,0,760,38.5281515800,-111.7449070000
761,0,761,38.5281515800,-111.7449070000
762,0,762,38.5281332800,-111.7448840000
763,0,763,38.5281149800,-111.7448600000
764,0,764,38.5280966800,-111.7448370000
765,0,765,38.5280966900,-111.7448140000
766,0,766,38.5280783900,-111.7447900000
767,0,767,38.5280600900,-111.7447670000
768,0,768,38.5280417800,-111.7447440000
769,0,769,38.5280234800,-111.7447200000
770,0,770,38.5280051800,-111.7446970000
771,0,771,38.5280051900,-111.7446740000
772,0,772,38.5279868900,-111.7446500000
773,0,773,38.5279685900,-111.7446270000
774,0,774,38.5279502900,-111.7446040000
775,0,775,38.5279502900,-111.7446040000
776,0,776,38.5279503000,-111.7445800000
777,0,777,38.5279320000,-111.7445570000
778,0,778,38.5279320100,-111.7445340000
779,0,779,38.5279320100,-111.7445340000
780,0,780,38.5279320200,-111.7445100000
781,0,781,38.5279137200,-111.7444870000
782,0,782,38.5279137300,-111.7444640000
783,0,783,38.5278954300,-111.7444400000
784,0,784,38.5278954400,-111.7444170000
785,0,785,38.5278771400,-111.7443940000
786,0,786,38.5278771500,-111.7443710000
787,0,787,38.5278588500,-111.7443470000
788,0,788,38.5278588600,-111.7443240000
789,0,789,38.5278405600,-111.7443010000
790,0,790,38.5278405700,-111.7442770000
791,0,791,38.5278222700,-111.7442540000
792,0,792,38.5278222800,-111.7442310000
793,0,793,38.5278222800,-111.7442310000
794,0,794,38.5278222900,-111.7442070000
795,0,795,38.5278223100,-111.7441840000
796,0,796,38.5278223200,-111.7441610000
797,0,797,38.5278223300,-111.7441370000
798,0,798,38.5278040300,-111.7441140000
799,0,799,38.5278040400,-111.7440910000
800,0,800,38.5278040500,-111.7440670000
801,0,801,38.5278040600,-111.7440440000
802,0,802,38.5278040700,-111.7440210000
803,0,803,38.5278040800,-111.7439970000
804,0,804,38.5278040800,-111.7439970000
805,0,805,38.5278040900,-111.7439740000
806,0,806,38.5278041100,-111.7439510000
807,0,807,38.5278041200,-111.7439280000
808,0,808,38.5278041300,-111.7439040000
809,0,809,38.5278041400,-111.7438810000
810,0,810,38.5278041500,-111.7438580000
811,0,811,38.5278041600,-111.7438340000
812,0,812,38.5278041700,-111.7438110000
813,0,813,38.5278041800,-111.7437880000
814,0,814,38.5278042000,-111.7437640000
815,0,815,38.5278042100,-111.7437410000
816,0,816,38.5278042100,-111.7437410000
817,0,817,38.5278042200,-111.7437180000
818,0,818,38.5278042300,-111.7436940000
819,0,819,38.5277859300,-111.7436710000
820,0,820,38.5277859400,-111.7436480000
821,0,821,38.5277859500,-111.7436240000
822,0,822,38.5277859600,-111.7436010000
823,0,823,38.5277859700,-111.7435780000
824,0,824,38.5277676700,-111.7435550000
825,0,825,38.5277676800,-111.7435310000
826,0,826,38.5277676900,-111.7435080000
827,0,827,38.5277676900,-111.7435080000
828,0,828,38.5277677000,-111.7434850000
829,0,829,38.5277860300,-111.7434610000
830,0,830,38.5277860400,-111.7434380000
831,0,831,38.5277860500,-111.7434150000
832,0,832,38.5278043700,-111.7433910000
833,0,833,38.5278043900,-111.7433680000
834,0,834,38.5278044000,-111.7433450000
835,0,835,38.5278227200,-111.7433210000
836,0,836,38.5278227300,-111.7432980000
837,0,837,38.5278227400,-111.7432750000
838,0,838,38.5278410700,-111.7432520000
839,0,839,38.5278410800,-111.7432280000
840,0,840,38.5278410900,-111.7432050000
841,0,841,38.5278594100,-111.7431820000
842,0,842,38.5278594200,-111.7431580000
843,0,843,38.5278594200,-111.7431580000
844,0,844,38.5278411200,-111.7431350000
845,0,845,38.5278228200,-111.7431120000
846,0,846,38.5278045200,-111.7430880000
847,0,847,38.5277862200,-111.7430650000
848,0,848,38.5277679200,-111.7430420000
849,0,849,38.5277679200,-111.7430420000
850,0,850,38.5277496000,-111.7430420000
851,0,851,38.5277312800,-111.7430650000
852,0,852,38.5277129700,-111.7430650000
853,0,853,38.5276946400,-111.7430880000
854,0,854,38.5276763300,-111.7430880000
855,0,855,38.5276580100,-111.7431120000
856,0,856,38.5276396900,-111.7431110000
857,0,857,38.5276396900,-111.7431110000
858,0,858,38.5276396800,-111.7431350000
859,0,859,38.5276213600,-111.7431580000
860,0,860,38.5276213500,-111.7431810000
861,0,861,38.5276030300,-111.7432050000
862,0,862,38.5276030100,-111.7432280000
863,0,863,38.5276030000,-111.7432510000
864,0,864,38.5275846800,-111.7432750000
865,0,865,38.5275846700,-111.7432980000
866,0,866,38.5275846600,-111.7433210000
867,0,867,38.5275663300,-111.7433450000
868,0,868,38.5275663200,-111.7433680000
869,0,869,38.5275480000,-111.7433910000
870,0,870,38.5275479900,-111.7434140000
871,0,871,38.5275479900,-111.7434140000
872,0,872,38.5275296600,-111.7434380000
873,0,873,38.5275296500,-111.7434610000
874,0,874,38.5275113300,-111.7434840000
875,0,875,38.5275113200,-111.7435080000
876,0,876,38.5274929900,-111.7435310000
877,0,877,38.5274929800,-111.7435540000
878,0,878,38.5274746600,-111.7435780000
879,0,879,38.5274563400,-111.7436010000
880,0,880,38.5274563200,-111.7436240000
881,0,881,38.5274380000,-111.7436480000
882,0,882,38.5274379900,-111.7436710000
883,0,883,38.5274196700,-111.7436940000
884,0,884,38.5274013400,-111.7437170000
885,0,885,38.5274013300,-111.7437410000
886,0,886,38.5273830100,-111.7437640000
887,0,887,38.5273830000,-111.7437870000
888,0,888,38.5273646700,-111.7438110000
889,0,889,38.5273646600,-111.7438340000
890,0,890,38.5273463400,-111.7438570000
891,0,891,38.5273463400,-111.7438570000
892,0,892,38.5273463300,-111.7438810000
893,0,893,38.5273463100,-111.7439040000
894,0,894,38.5273463000,-111.7439270000
895,0,895,38.5273462900,-111.7439510000
896,0,896,38.5273462800,-111.7439740000
897,0,897,38.5273462700,-111.7439970000
898,0,898,38.5273279500,-111.7440200000
899,0,899,38.5273279300,-111.7440440000
900,0,900,38.5273279200,-111.7440670000
901,0,901,38.5273279100,-111.7440900000
902,0,902,38.5273279000,-111.7441140000
903,0,903,38.5273278900,-111.7441370000
904,0,904,38.5273278800,-111.7441600000
905,0,905,38.5273278800,-111.7441600000
906,0,906,38.5273278700,-111.7441840000
907,0,907,38.5273278600,-111.7442070000
908,0,908,38.5273095300,-111.7442300000
909,0,909,38.5273095200,-111.7442540000
910,0,910,38.5273095100,-111.7442770000
911,0,911,38.5273095000,-111.7443000000
912,0,912,38.5273094900,-111.7443230000
913,0,913,38.5272911600,-111.7443470000
914,0,914,38.5272911500,-111.7443700000
915,0,915,38.5272911400,-111.7443930000
916,0,916,38.5272911300,-111.7444170000
917,0,917,38.5272911200,-111.7444400000
918,0,918,38.5272911100,-111.7444630000
919,0,919,38.5272727800,-111.7444870000
920,0,920,38.5272727700,-111.7445100000
921,0,921,38.5272727600,-111.7445330000
922,0,922,38.5272727600,-111.7445330000
923,0,923,38.5272544400,-111.7445570000
924,0,924,38.5272361100,-111.7445800000
925,0,925,38.5272361000,-111.7446030000
926,0,926,38.5272177800,-111.7446260000
927,0,927,38.5271994500,-111.7446500000
928,0,928,38.5271811300,-111.7446730000
929,0,929,38.5271811200,-111.7446960000
930,0,930,38.5271627900,-111.7447200000
931,0,931,38.5271444700,-111.7447430000
932,0,932,38.5271261500,-111.7447660000
933,0,933,38.5271261300,-111.7447900000
934,0,934,38.5271078100,-111.7448130000
935,0,935,38.5270894900,-111.7448360000
936,0,936,38.5270894900,-111.7448360000
937,0,937,38.5270894700,-111.7448590000
938,0,938,38.5270894600,-111.7448830000
939,0,939,38.5270894500,-111.7449060000
940,0,940,38.5270894400,-111.7449290000
941,0,941,38.5270894300,-111.7449530000
942,0,942,38.5270711000,-111.7449760000
943,0,943,38.5270710900,-111.7449990000
944,0,944,38.5270710800,-111.7450230000
945,0,945,38.5270710700,-111.7450460000
946,0,946,38.5270710600,-111.7450690000
947,0,947,38.5270710500,-111.7450930000
948,0,948,38.5270710500,-111.7450930000
949,0,949,38.5270710400,-111.7451160000
950,0,950,38.5270710200,-111.7451390000
951,0,951,38.5270893300,-111.7451630000
952,0,952,38.5270893100,-111.7451860000
953,0,953,38.5270893000,-111.7452090000
954,0,954,38.5270892900,-111.7452320000
955,0,955,38.5271075900,-111.7452560000
956,0,956,38.5271075800,-111.7452790000
957,0,957,38.5271075700,-111.7453020000
958,0,958,38.5271075600,-111.7453260000
959,0,959,38.5271258600,-111.7453490000
960,0,960,38.5271258500,-111.7453720000
961,0,961,38.5271258400,-111.7453960000
962,0,962,38.5271258200,-111.7454190000
963,0,963,38.5271441300,-111.7454420000
964,0,964,38.5271441100,-111.7454660000
965,0,965,38.5271441000,-111.7454890000
966,0,966,38.5271440900,-111.7455120000
967,0,967,38.5271623900,-111.7455360000
968,0,968,38.5271623800,-111.7455590000
969,0,969,38.5271623700,-111.7455820000
970,0,970,38.5271623000,-111.7457220000
971,0,971,38.5271623100,-111.7456990000
972,0,972,38.5271623200,-111.7456750000
973,0,973,38.5271623300,-111.7456520000
974,0,974,38.5271623500,-111.7456290000
975,0,975,38.5271623600,-111.7456060000
976,0,976,38.5271623700,-111.7455820000
977,0,977,38.5271623000,-111.7457220000
978,0,978,38.5271439700,-111.7457450000
979,0,979,38.5271256500,-111.7457690000
980,0,980,38.5271073300,-111.7457920000
981,0,981,38.5270890000,-111.7458150000
982,0,982,38.5270706800,-111.7458390000
983,0,983,38.5270523500,-111.7458620000
984,0,984,38.5270340300,-111.7458850000
985,0,985,38.5270157100,-111.7459080000
986,0,986,38.5269973800,-111.7459320000
987,0,987,38.5269790600,-111.7459550000
988,0,988,38.5269790600,-111.7459550000
989,0,989,38.5269607600,-111.7459320000
990,0,990,38.5269424600,-111.7459080000
991,0,991,38.5269424700,-111.7458850000
992,0,992,38.5269241700,-111.7458620000
993,0,993,38.5269058700,-111.7458380000
994,0,994,38.5268875600,-111.7458150000
995,0,995,38.5268875800,-111.7457920000
996,0,996,38.5268692700,-111.7457680000
997,0,997,38.5268509700,-111.7457450000
998,0,998,38.5268326700,-111.7457220000
999,0,999,38.5268326800,-111.7456980000
1000,0,1000,38.5268143800,-111.7456750000
1001,0,1001,38.5268143800,-111.7456750000
1002,0,1002,38.5267960700,-111.7456750000
1003,0,1003,38.5267777600,-111.7456750000
1004,0,1004,38.5267594500,-111.7456750000
1005,0,1005,38.5267411500,-111.7456520000
1006,0,1006,38.5267228300,-111.7456520000
1007,0,1007,38.5267045200,-111.7456520000
1008,0,1008,38.5266862100,-111.7456520000
1009,0,1009,38.5266678900,-111.7456520000
1010,0,1010,38.5266495800,-111.7456520000
1011,0,1011,38.5266312800,-111.7456280000
1012,0,1012,38.5266129700,-111.7456280000
1013,0,1013,38.5265946600,-111.7456280000
1014,0,1014,38.5265763400,-111.7456280000
1015,0,1015,38.5265763400,-111.7456280000
1016,0,1016,38.5265580300,-111.7456280000
1017,0,1017,38.5265397100,-111.7456520000
1018,0,1018,38.5265213900,-111.7456520000
1019,0,1019,38.5265030700,-111.7456750000
1020,0,1020,38.5264847600,-111.7456750000
1021,0,1021,38.5264664300,-111.7456980000
1022,0,1022,38.5264481200,-111.7456980000
1023,0,1023,38.5264481200,-111.7456980000
1024,0,1024,38.5264298000,-111.7457210000
1025,0,1025,38.5264114800,-111.7457210000
1026,0,1026,38.5263931600,-111.7457450000
1027,0,1027,38.5263748500,-111.7457450000
1028,0,1028,38.5263565200,-111.7457680000
1029,0,1029,38.5263382100,-111.7457680000
1030,0,1030,38.5263198900,-111.7457910000
1031,0,1031,38.5263015700,-111.7457910000
1032,0,1032,38.5262832500,-111.7458150000
1033,0,1033,38.5262649400,-111.7458150000
1034,0,1034,38.5262466100,-111.7458380000
1035,0,1035,38.5262283000,-111.7458380000
1036,0,1036,38.5262099800,-111.7458610000
1037,0,1037,38.5261916600,-111.7458610000
1038,0,1038,38.5261916600,-111.7458610000
1039,0,1039,38.5261733400,-111.7458840000
1040,0,1040,38.5261733300,-111.7459080000
1041,0,1041,38.5261550000,-111.7459310000
1042,0,1042,38.5261366800,-111.7459540000
1043,0,1043,38.5261366700,-111.7459780000
1044,0,1044,38.5261183400,-111.7460010000
1045,0,1045,38.5261000200,-111.7460240000
1046,0,1046,38.5260817000,-111.7460480000
1047,0,1047,38.5260816800,-111.7460710000
1048,0,1048,38.5260633600,-111.7460940000
1049,0,1049,38.5260450400,-111.7461170000
1050,0,1050,38.5260450200,-111.7461410000
1051,0,1051,38.5260267000,-111.7461640000
1052,0,1052,38.5260267000,-111.7461640000
1053,0,1053,38.5260083800,-111.7461870000
1054,0,1054,38.5259900500,-111.7462110000
1055,0,1055,38.5259717300,-111.7462340000
1056,0,1056,38.5259534000,-111.7462570000
1057,0,1057,38.5259350800,-111.7462810000
1058,0,1058,38.5259167500,-111.7463040000
1059,0,1059,38.5258984300,-111.7463270000
1060,0,1060,38.5258801100,-111.7463500000
1061,0,1061,38.5258617800,-111.7463740000
1062,0,1062,38.5258617800,-111.7463740000
1063,0,1063,38.5258434700,-111.7463740000
1064,0,1064,38.5258251400,-111.7463970000
1065,0,1065,38.5258068300,-111.7463970000
1066,0,1066,38.5257885200,-111.7463970000
1067,0,1067,38.5257702100,-111.7463970000
1068,0,1068,38.5257518800,-111.7464200000
1069,0,1069,38.5257335700,-111.7464200000
1070,0,1070,38.5257152600,-111.7464200000
1071,0,1071,38.5256969400,-111.7464200000
1072,0,1072,38.5256786200,-111.7464440000
1073,0,1073,38.5256603100,-111.7464440000
1074,0,1074,38.5256603100,-111.7464440000
1075,0,1075,38.5256419800,-111.7464670000
1076,0,1076,38.5256236700,-111.7464670000
1077,0,1077,38.5256053500,-111.7464900000
1078,0,1078,38.5255870200,-111.7465130000
1079,0,1079,38.5255687100,-111.7465130000
1080,0,1080,38.5255503900,-111.7465370000
1081,0,1081,38.5255320600,-111.7465600000
1082,0,1082,38.5255137500,-111.7465600000
1083,0,1083,38.5254954200,-111.7465830000
1084,0,1084,38.5254771000,-111.7466070000
1085,0,1085,38.5254587900,-111.7466070000
1086,0,1086,38.5254404600,-111.7466300000
1087,0,1087,38.5254221400,-111.7466530000
1088,0,1088,38.5254038300,-111.7466530000
1089,0,1089,38.5253855000,-111.7466760000
1090,0,1090,38.5253671800,-111.7467000000
1091,0,1091,38.5253488700,-111.7467000000
1092,0,1092,38.5253305400,-111.7467230000
1093,0,1093,38.5253305400,-111.7467230000
1094,0,1094,38.5253122200,-111.7467460000
1095,0,1095,38.5252938900,-111.7467700000
1096,0,1096,38.5252755700,-111.7467930000
1097,0,1097,38.5252572400,-111.7468160000
1098,0,1098,38.5252389300,-111.7468160000
1099,0,1099,38.5252206100,-111.7468390000
1100,0,1100,38.5252022800,-111.7468630000
1101,0,1101,38.5251839600,-111.7468860000
1102,0,1102,38.5251656300,-111.7469090000
1103,0,1103,38.5251473100,-111.7469330000
1104,0,1104,38.5251289800,-111.7469560000
1105,0,1105,38.5251106600,-111.7469790000
1106,0,1106,38.5250923500,-111.7469790000
1107,0,1107,38.5250740200,-111.7470030000
1108,0,1108,38.5250557000,-111.7470260000
1109,0,1109,38.5250373700,-111.7470490000
1110,0,1110,38.5250373700,-111.7470490000
1111,0,1111,38.5250190500,-111.7470720000
1112,0,1112,38.5250007400,-111.7470720000
1113,0,1113,38.5249824100,-111.7470960000
1114,0,1114,38.5249641000,-111.7470960000
1115,0,1115,38.5249457800,-111.7471190000
1116,0,1116,38.5249274600,-111.7471190000
1117,0,1117,38.5249091400,-111.7471420000
1118,0,1118,38.5248908300,-111.7471420000
1119,0,1119,38.5248725000,-111.7471660000
1120,0,1120,38.5248541900,-111.7471660000
1121,0,1121,38.5248358600,-111.7471890000
1122,0,1122,38.5248358600,-111.7471890000
1123,0,1123,38.5248175500,-111.7471890000
1124,0,1124,38.5247992400,-111.7471890000
1125,0,1125,38.5247809400,-111.7471650000
1126,0,1126,38.5247626300,-111.7471650000
1127,0,1127,38.5247443100,-111.7471650000
1128,0,1128,38.5247260000,-111.7471650000
1129,0,1129,38.5247077000,-111.7471420000
1130,0,1130,38.5246893900,-111.7471420000
1131,0,1131,38.5246710800,-111.7471420000
1132,0,1132,38.5246527600,-111.7471420000
1133,0,1133,38.5246344600,-111.7471190000
1134,0,1134,38.5246161500,-111.7471190000
1135,0,1135,38.5245978400,-111.7471190000
1136,0,1136,38.5245795200,-111.7471190000
1137,0,1137,38.5245612100,-111.7471190000
1138,0,1138,38.5245429100,-111.7470950000
1139,0,1139,38.5245246000,-111.7470950000
1140,0,1140,38.5245062900,-111.7470950000
1141,0,1141,38.5244879700,-111.7470950000
1142,0,1142,38.5244696700,-111.7470720000
1143,0,1143,38.5244513600,-111.7470720000
1144,0,1144,38.5244330500,-111.7470720000
1145,0,1145,38.5244330500,-111.7470720000
1146,0,1146,38.5244147200,-111.7470950000
1147,0,1147,38.5243964000,-111.7471190000
1148,0,1148,38.5243780700,-111.7471420000
1149,0,1149,38.5243597500,-111.7471650000
1150,0,1150,38.5243414400,-111.7471650000
1151,0,1151,38.5243231100,-111.7471880000
1152,0,1152,38.5243047900,-111.7472120000
1153,0,1153,38.5242864600,-111.7472350000
1154,0,1154,38.5242681400,-111.7472580000
1155,0,1155,38.5242498200,-111.7472820000
1156,0,1156,38.5242314900,-111.7473050000
1157,0,1157,38.5242131700,-111.7473280000
1158,0,1158,38.5241948500,-111.7473280000
1159,0,1159,38.5241765300,-111.7473510000
1160,0,1160,38.5241582000,-111.7473750000
1161,0,1161,38.5241398800,-111.7473980000
1162,0,1162,38.5241215600,-111.7474210000
1163,0,1163,38.5241215600,-111.7474210000
1164,0,1164,38.5241215400,-111.7474450000
1165,0,1165,38.5241215300,-111.7474680000
1166,0,1166,38.5241398300,-111.7474910000
1167,0,1167,38.5241398200,-111.7475150000
1168,0,1168,38.5241398100,-111.7475380000
1169,0,1169,38.5241398000,-111.7475610000
1170,0,1170,38.5241397800,-111.7475850000
1171,0,1171,38.5241580900,-111.7476080000
1172,0,1172,38.5241580700,-111.7476310000
1173,0,1173,38.5241580600,-111.7476540000
1174,0,1174,38.5241580500,-111.7476780000
1175,0,1175,38.5241580400,-111.7477010000
1176,0,1176,38.5241580300,-111.7477240000
1177,0,1177,38.5241763300,-111.7477480000
1178,0,1178,38.5241763100,-111.7477710000
1179,0,1179,38.5241763000,-111.7477940000
1180,0,1180,38.5241763000,-111.7477940000
1181,0,1181,38.5241579800,-111.7478180000
1182,0,1182,38.5241396600,-111.7478180000
1183,0,1183,38.5241213400,-111.7478410000
1184,0,1184,38.5241030200,-111.7478640000
1185,0,1185,38.5240847000,-111.7478640000
1186,0,1186,38.5240663800,-111.7478880000
1187,0,1187,38.5240480500,-111.7479110000
1188,0,1188,38.5240297400,-111.7479110000
1189,0,1189,38.5240114200,-111.7479340000
1190,0,1190,38.5240114200,-111.7479340000
1191,0,1191,38.5239930900,-111.7479570000
1192,0,1192,38.5239747800,-111.7479570000
1193,0,1193,38.5239564600,-111.7479810000
1194,0,1194,38.5239381300,-111.7480040000
1195,0,1195,38.5239198100,-111.7480270000
1196,0,1196,38.5239014900,-111.7480270000
1197,0,1197,38.5238831700,-111.7480510000
1198,0,1198,38.5238648400,-111.7480740000
1199,0,1199,38.5238465200,-111.7480970000
1200,0,1200,38.5238282100,-111.7480970000
1201,0,1201,38.5238098800,-111.7481200000
1202,0,1202,38.5238098800,-111.7481200000
1203,0,1203,38.5237915600,-111.7481440000
1204,0,1204,38.5237732500,-111.7481440000
1205,0,1205,38.5237732500,-111.7481440000
1206,0,1206,38.5237549300,-111.7481440000
1207,0,1207,38.5237366200,-111.7481440000
1208,0,1208,38.5237183100,-111.7481440000
1209,0,1209,38.5237000100,-111.7481200000
1210,0,1210,38.5236816900,-111.7481200000
1211,0,1211,38.5236633800,-111.7481200000
1212,0,1212,38.5236450700,-111.7481200000
1213,0,1213,38.5236267600,-111.7481200000
1214,0,1214,38.5236084400,-111.7481200000
1215,0,1215,38.5235901300,-111.7481200000
1216,0,1216,38.5235718200,-111.7481200000
1217,0,1217,38.5235535200,-111.7480970000
1218,0,1218,38.5235352100,-111.7480970000
1219,0,1219,38.5235168900,-111.7480970000
1220,0,1220,38.5234985800,-111.7480970000
1221,0,1221,38.5234802700,-111.7480970000
1222,0,1222,38.5234619600,-111.7480970000
1223,0,1223,38.5234436400,-111.7480970000
1224,0,1224,38.5234253400,-111.7480730000
1225,0,1225,38.5234070300,-111.7480730000
1226,0,1226,38.5233887200,-111.7480730000
1227,0,1227,38.5233704000,-111.7480730000
1228,0,1228,38.5233520900,-111.7480730000
1229,0,1229,38.5233337800,-111.7480730000
1230,0,1230,38.5233154700,-111.7480730000
1231,0,1231,38.5232971500,-111.7480730000
1232,0,1232,38.5232788500,-111.7480500000
1233,0,1233,38.5232605400,-111.7480500000
1234,0,1234,38.5232422300,-111.7480500000
1235,0,1235,38.5232239200,-111.7480500000
1236,0,1236,38.5232056000,-111.7480500000
1237,0,1237,38.5231872900,-111.7480500000
1238,0,1238,38.5231689800,-111.7480500000
1239,0,1239,38.5231506700,-111.7480500000
1240,0,1240,38.5231323700,-111.7480270000
1241,0,1241,38.5231140500,-111.7480270000
1242,0,1242,38.5230957400,-111.7480270000
1243,0,1243,38.5230774300,-111.7480270000
1244,0,1244,38.5230774300,-111.7480270000
1245,0,1245,38.5230774200,-111.7480500000
1246,0,1246,38.5230590900,-111.7480730000
1247,0,1247,38.5230590800,-111.7480960000
1248,0,1248,38.5230590700,-111.7481200000
1249,0,1249,38.5230590600,-111.7481430000
1250,0,1250,38.5230407300,-111.7481660000
1251,0,1251,38.5230407200,-111.7481900000
1252,0,1252,38.5230407100,-111.7482130000
1253,0,1253,38.5230406900,-111.7482360000
1254,0,1254,38.5230223700,-111.7482600000
1255,0,1255,38.5230223600,-111.7482830000
1256,0,1256,38.5230223500,-111.7483060000
1257,0,1257,38.5230223300,-111.7483300000
1258,0,1258,38.5230040100,-111.7483530000
1259,0,1259,38.5230040000,-111.7483760000
1260,0,1260,38.5230039800,-111.7483990000
1261,0,1261,38.5230039800,-111.7483990000
1262,0,1262,38.5229856600,-111.7484230000
1263,0,1263,38.5229673500,-111.7484230000
1264,0,1264,38.5229490200,-111.7484460000
1265,0,1265,38.5229307100,-111.7484460000
1266,0,1266,38.5229123900,-111.7484690000
1267,0,1267,38.5228940600,-111.7484930000
1268,0,1268,38.5228757500,-111.7484930000
1269,0,1269,38.5228574200,-111.7485160000
1270,0,1270,38.5228391100,-111.7485160000
1271,0,1271,38.5228207900,-111.7485390000
1272,0,1272,38.5228024600,-111.7485620000
1273,0,1273,38.5227841500,-111.7485620000
1274,0,1274,38.5227658200,-111.7485860000
1275,0,1275,38.5227475100,-111.7485860000
1276,0,1276,38.5227291900,-111.7486090000
1277,0,1277,38.5227291900,-111.7486090000
1278,0,1278,38.5227108600,-111.7486320000
1279,0,1279,38.5227108500,-111.7486560000
1280,0,1280,38.5226925200,-111.7486790000
1281,0,1281,38.5226925100,-111.7487020000
1282,0,1282,38.5226741900,-111.7487260000
1283,0,1283,38.5226558600,-111.7487490000
1284,0,1284,38.5226558500,-111.7487720000
1285,0,1285,38.5226375300,-111.7487950000
1286,0,1286,38.5226375100,-111.7488190000
1287,0,1287,38.5226191900,-111.7488420000
1288,0,1288,38.5226191900,-111.7488420000
1289,0,1289,38.5226008900,-111.7488190000
1290,0,1290,38.5225825800,-111.7488190000
1291,0,1291,38.5225642800,-111.7487950000
1292,0,1292,38.5225459600,-111.7487950000
1293,0,1293,38.5225276600,-111.7487720000
1294,0,1294,38.5225093500,-111.7487720000
1295,0,1295,38.5224910500,-111.7487490000
1296,0,1296,38.5224727400,-111.7487490000
1297,0,1297,38.5224544400,-111.7487250000
1298,0,1298,38.5224361200,-111.7487250000
1299,0,1299,38.5224361200,-111.7487250000
1300,0,1300,38.5224178200,-111.7487020000
